,Brand,Model_Info,Additional_Description,Locality,City,State,state_mean,state_median,state_sum,brand_mean,brand_median,brand_sum,statePrice_median,statePrice_mean,statePrice_sum,text,Model_Infolen,Additional_Descriptionlen,char_count,word_count,word_density,noun_count,verb_count,adj_count,adv_count,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,1, name0 aripod2 new seal pack, 1010023500 1010015600 101005400 phone urgent need,83,4,0,23984.33073929961,16000.0,6163973,27553.595887135343,20000,57614569,17500,25768.78111587983,6004126, name0 aripod2 new seal pack  1010023500 1010015600 101005400 phone urgent need,28,50,79,11,6.583333333333333,3,0,4,1,0.003571428585802994,0.0035714285783965322,0.003571428591356298,0.003571428571429458,0.003571428580611365,0.0035714285914171078,0.0035714285879419635,0.09806080549206132,0.24812082618234946,0.003571428571429458,0.003571428641838246,0.07354287455753411,0.003571428571429458,0.0035714285801452415,0.003571428572694953,0.5231326363967949,0.0035714285773085245,0.003571428577345829,0.003571428571429458,0.0035714286206833356
11,1, name58 watch, vivo 1010065200 664gb bill date 2442019 15000 accessories available exchange available credit card accepted,174,10,7,27324.167464114827,20000.0,5710751,27553.595887135343,20000,57614569,22500,30196.16393442623,5525898, name58 watch  vivo 1010065200 664gb bill date 2442019 15000 accessories available exchange available credit card accepted,28,108,122,16,7.176470588235294,8,1,3,0,0.0029411764778548423,0.002941176519995365,0.002941176489829163,0.07614376414057299,0.35989093413559675,0.12083658093931604,0.0029411764995480798,0.12965604320291524,0.13765149634140747,0.002941176471855368,0.0029411765140709735,0.002941176470589208,0.002941176470589208,0.07230345686688891,0.0652824300555977,0.002941176497979056,0.0029411764709519205,0.0029411764785019384,0.002941176470589208,0.002941176485350651
12,1, brand name54 blackberry name1768 4 9900 name54 name62 pack phone, looks 1010035500 10100000 7 32gb 1010048300 101008100 instant 1010010200 ur used 10100102300 please click see profile check devices 1010011300 available 1010095300 card accepted pavit 1010023900 17 10100157400 road opp nike showroom near karachi sweets woodland store camp pune 411001,193,15,5,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, brand name54 blackberry name1768 4 9900 name54 name62 pack phone  looks 1010035500 10100000 7 32gb 1010048300 101008100 instant 1010010200 ur used 10100102300 please click see profile check devices 1010011300 available 1010095300 card accepted pavit 1010023900 17 10100157400 road opp nike showroom near karachi sweets woodland store camp pune 411001,31,285,351,49,7.02,16,6,6,2,0.0006172839696981545,0.0006172839543819448,0.000617283976084846,0.8080614599564072,0.045775663418429945,0.057663785080516936,0.0006172839523616296,0.0006172839811556319,0.0006172839885930532,0.0006172839506174549,0.0006172839666123072,0.0006172839506174549,0.0006172839506174549,0.020920489234289918,0.0006172839521744019,0.037578893064764904,0.0006172839583586854,0.021357733761692733,0.000617283953588191,0.0006172839790372461
13,1, 6 64gb iphone, 101009900 available box 1 year 1010037500 warranty,676,2,6,26910.384375,20000.0,8611323,27553.595887135343,20000,57614569,22000,28592.630508474576,8434826, 6 64gb iphone  101009900 available box 1 year 1010037500 warranty,53,51,66,10,6.0,4,0,1,0,0.14185033117187398,0.005000000076739186,0.00500000006364091,0.0050000000103132556,0.005000000213926843,0.0050000000438426995,0.005000000011990177,0.30393204116475475,0.46921762679312434,0.005000000000001313,0.005000000115472276,0.005000000031453796,0.0050000000053315305,0.005000000159829507,0.005000000000001313,0.005000000000001313,0.0050000000724312425,0.005000000027196634,0.005000000000001313,0.005000000038073595
14,1, want sell iphone name414, iphone 7 128 gb storage 101008900 headphones 101008900 101006200 101008900 1010014000 missing although apple certified lighting cable available good condition issues whatsoever 2016 purchase,292,8,2,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397, want sell iphone name414  iphone 7 128 gb storage 101008900 headphones 101008900 101006200 101008900 1010014000 missing although apple certified lighting cable available good condition issues whatsoever 2016 purchase,48,191,217,28,7.482758620689655,10,4,3,1,0.07948924841771661,0.0015625000144280025,0.0015625000205607487,0.0015625000030266884,0.0015625000252425633,0.0015625000072231605,0.0015625000033000784,0.0015625000351203414,0.4213123471778373,0.0015625000022594943,0.1608106428212941,0.15927871224067297,0.001562500000001206,0.0015625000446578589,0.0015625000008852971,0.0015625000000012057,0.048381756561298866,0.10885229261304535,0.001562500000001206,0.0015625000114269595
15,0, name233 9 name1482 464 gb name2659 storage, complete 101006200 accessories 1010011300 slightly negotiable 3 1010024200 replacement 1010011400 6 months 1010094200 101008500 1010011400 models also available,361,0,1,24842.639215686275,18500.0,6334873,10374.011764705883,7500,881791,6600,6612.5,26450, name233 9 name1482 464 gb name2659 storage  complete 101006200 accessories 1010011300 slightly negotiable 3 1010024200 replacement 1010011400 6 months 1010094200 101008500 1010011400 models also available,27,161,205,25,7.884615384615385,6,0,5,3,0.0019230769674892557,0.0019230769342166029,0.19948470557500725,0.0019230769395704261,0.0019230769621832852,0.0019230769311491573,0.001923076931780879,0.0019230769603042184,0.2835957881208576,0.0019230769422938258,0.08371890622271402,0.0019230769230778615,0.0019230769230778619,0.0019230769266964224,0.0019230769230778615,0.0337579929959908,0.001923076953071568,0.14073721731254343,0.0019230769731994133,0.23178231258169824
16,1, name0 7 name92 name42 32 gb name14, 101005000 105 brand new unused 1010035500 battery backup single sim,365,8,2,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397, name0 7 name92 name42 32 gb name14  101005000 105 brand new unused 1010035500 battery backup single sim,42,68,104,17,5.777777777777778,5,0,4,3,0.0022727273483977087,0.002272727274513492,0.0022727272734834763,0.002272727273911924,0.0022727273168040235,0.0022727272825127658,0.0022727272729918617,0.00227272727715988,0.5003884481799792,0.0022727272727280437,0.0022727273907870525,0.0022727272907853333,0.0022727272727280437,0.1347863038484119,0.002272727279162427,0.12508995771106451,0.002272727381952002,0.0022727272733869645,0.2033716535023507,0.0022727272768885585
17,0, name615 name233 7x 4gb64gb, 101005100 phone,547,10,7,27324.167464114827,20000.0,5710751,10374.011764705883,7500,881791,7500,8645.272727272728,95098, name615 name233 7x 4gb64gb  101005100 phone,39,16,44,6,6.285714285714286,1,0,1,1,0.6338670895738617,0.005555555555556716,0.005555555578088703,0.005555555555556716,0.005555555588703286,0.005555555624152657,0.005555555555556716,0.005555555594130462,0.005555555604538977,0.005555555555556716,0.005555555571703346,0.005555555555556716,0.005555555555556716,0.005555555555556717,0.005555555555556716,0.005555555555556716,0.005555555562758666,0.005555555608663071,0.005555555555556716,0.26613291013783197
18,2, name340 name983 4gb 64gb, 101008400 max 32gb excellent condition 2 year old bill charger,193,15,5,27056.220588235294,19999.5,14718584,4408.428571428572,4200,462885,4150,4595.409090909091,101099, name340 name983 4gb 64gb  101008400 max 32gb excellent condition 2 year old bill charger,19,63,89,14,5.933333333333334,5,0,3,1,0.0026315795014018586,0.0026315789535916023,0.0026315789516968917,0.0026315789473689206,0.0026315789782222487,0.0026315789514825038,0.0026315789525854947,0.0026315789509831168,0.8585933673707216,0.0026315789473689206,0.09403821088101759,0.002631578949570526,0.0026315789473689206,0.0026315789711907987,0.0026315789524386027,0.002631578951049286,0.002631578949563293,0.002631578951016807,0.0026315789473689206,0.0026315789939920023
19,1, name87 name0 7 32gb 14500 name42 name156 available even name33 pr, brand 101005400 phone 7 accessories proper 101006200 available price drop rates models available colors 10100000 6 16gb 12300 10100000 6 32gb 13000 10100000 6 64gb 13800 iphone 6s plus 64gb 20500 10100000 6s 64gb 16000 10100000 7 32gb 21000 10100000 7 128gb 23700 10100000 7 plus 128gb 35500 100 percent original product imported pieces 1010028300 new zealand etc new unused box packed accessories factory unlockedall indian sim working fix price exchange available office gurgaon near huda 10100183300 centre sushant lok physically check buy,15,8,2,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397, name87 name0 7 32gb 14500 name42 name156 available even name33 pr  brand 101005400 phone 7 accessories proper 101006200 available price drop rates models available colors 10100000 6 16gb 12300 10100000 6 32gb 13000 10100000 6 64gb 13800 iphone 6s plus 64gb 20500 10100000 6s 64gb 16000 10100000 7 32gb 21000 10100000 7 128gb 23700 10100000 7 plus 128gb 35500 100 percent original product imported pieces 1010028300 new zealand etc new unused box packed accessories factory unlockedall indian sim working fix price exchange available office gurgaon near huda 10100183300 centre sushant lok physically check buy,14,543,610,94,6.421052631578948,26,5,15,3,0.008781501617998422,0.0003846153960529348,0.04905509130010747,0.0003846153885839241,0.03336558732949562,0.00038461539393794427,0.00038461538547741365,0.027025811177499318,0.038772354193989125,0.00038461538640692674,0.000384615396719874,0.0003846153855353892,0.00038461538502851915,0.8125147251127388,0.0003846153855994924,0.025484929197996976,0.0003846153854886363,0.00038461539402559285,0.0003846153849524287,0.0003846154023652117
20,1, name87 iphone 8 name92 64gb 15 year name243, next 16th bday father purchasing new mobile gift im selling mobile,501,10,7,27324.167464114827,20000.0,5710751,27553.595887135343,20000,57614569,22500,30196.16393442623,5525898, name87 iphone 8 name92 64gb 15 year name243  next 16th bday father purchasing new mobile gift im selling mobile,29,67,112,19,5.6,7,1,4,3,0.002500000015532475,0.002500000008567942,0.002500000014193966,0.002500000000002736,0.0025000000348633596,0.0025000000271068524,0.002500000000437318,0.002500000036200526,0.6296058580172759,0.002500000000002736,0.08218449005291832,0.19009407055136954,0.002500000000002736,0.0025000000261654544,0.002500000004230072,0.002500000041748828,0.058115581152066394,0.002500000009955903,0.002500000000002736,0.0025000000073561535
21,0, name233 play, 10100000 6s 16gb silver charger available 10100215000 condition dents scratches good battery backup never repaired original parts accessories exchange,174,10,7,27324.167464114827,20000.0,5710751,10374.011764705883,7500,881791,7500,8645.272727272728,95098, name233 play  10100000 6s 16gb silver charger available 10100215000 condition dents scratches good battery backup never repaired original parts accessories exchange,61,151,165,21,7.5,11,1,4,1,0.001785714294086004,0.0017857142981033245,0.0017857142996321718,0.0017857142874341282,0.10675776868843655,0.0017857142869988649,0.0017857142877731398,0.001785714301019887,0.6936317167432243,0.001785714286157099,0.0017857143289040718,0.0017857142860094625,0.0017857142857156008,0.001785714320987662,0.0017857143038057604,0.0017857142857156006,0.044882494709347784,0.0017857142903981587,0.07756845849367854,0.05037384692257203
22,1, iphone 7 plus best price, 10100000 7 32 gb black 10100244800 sale 1 month old less used genuine buyers contact need money urgently selling timepassers stay awaycontact 8six six 77 eight five 034,100,2,6,26910.384375,20000.0,8611323,27553.595887135343,20000,57614569,22000,28592.630508474576,8434826, iphone 7 plus best price  10100000 7 32 gb black 10100244800 sale 1 month old less used genuine buyers contact need money urgently selling timepassers stay awaycontact 8six six 77 eight five 034,38,169,195,33,5.735294117647059,9,5,6,1,0.001351351353820548,0.0013513513522574996,0.03290402606452302,0.0013513513545961198,0.13717532702316568,0.0013513513539424613,0.0013513513518477506,0.1806996880457861,0.1838142079243543,0.04166333880236775,0.22740790139626174,0.17876794314197814,0.0013513513513519026,0.001351351361930404,0.0013513513514929543,0.0013513513513519026,0.0013513513584972154,0.0013513513535948637,0.0013513513513519026,0.0013513513555279341
23,1, 10000 mha power name179 good condition new power bank, vivo 1010078600 pro 8gb 128gb brand new sealed pack one year warranty bill cards accepted best rate colours available details contact8o 565 26269,1134,2,6,26910.384375,20000.0,8611323,27553.595887135343,20000,57614569,22000,28592.630508474576,8434826, 10000 mha power name179 good condition new power bank  vivo 1010078600 pro 8gb 128gb brand new sealed pack one year warranty bill cards accepted best rate colours available details contact8o 565 26269,32,146,201,32,6.090909090909091,13,3,7,1,0.04811261245779896,0.0011363636452527126,0.0011363636388423682,0.0011363636427347162,0.1445263529774624,0.08183920146790782,0.0011363636413323369,0.17465624005123076,0.18189744138541794,0.0011363636363642484,0.0011363636531207188,0.0011363636371275142,0.0011363636363642487,0.001136363658863068,0.001136363643383693,0.3530590606564347,0.00113636364151157,0.0011363636418788763,0.0011363636363642484,0.001136363650607249
24,1, sell iphone 6s 16gb rosegold, 101005400 condition 101006600,593,13,5,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, sell iphone 6s 16gb rosegold  101005400 condition 101006600,31,30,60,8,6.666666666666667,3,1,0,0,0.11140410420040384,0.003571428585252504,0.003571428574903007,0.0035714285714298277,0.003571428616766625,0.003571428584979418,0.0035714285837427787,0.003571428601173169,0.562882152177726,0.003571428582811343,0.0035714286284634386,0.062100736779016494,0.0035714285714298277,0.003571428713409136,0.003571428574651003,0.0035714285882173487,0.003571428579986833,0.003571428615099818,0.0035714285714298277,0.20647014929910767
25,1, phone 7 red colour, samsung 1010019500 1010025100 like 1010032600 101009200 note 8 note 10100106100 101009200 interested shop online contact us call whatsapp thanks…,477,0,1,24842.639215686275,18500.0,6334873,27553.595887135343,20000,57614569,19500,25831.786008230454,6277124, phone 7 red colour  samsung 1010019500 1010025100 like 1010032600 101009200 note 8 note 10100106100 101009200 interested shop online contact us call whatsapp thanks…,21,146,166,23,6.916666666666667,8,2,3,0,0.0020833333615451854,0.0020833333333342622,0.0020833333438499877,0.0020833333333342622,0.002083333433840718,0.10694438793059353,0.0020833333445939837,0.7144521876028498,0.0020833333865444173,0.0020833333824527662,0.06344687148704034,0.0020833333333342622,0.0020833333377886405,0.0020833333509198853,0.08182321935772223,0.0020833333333342622,0.0020833333342812565,0.002083333339340358,0.0020833333333342622,0.0020833333399656834
26,1, name87 name0 6 32gb neat condition, good condition,1130,2,6,26910.384375,20000.0,8611323,27553.595887135343,20000,57614569,22000,28592.630508474576,8434826, name87 name0 6 32gb neat condition  good condition,43,15,51,8,5.666666666666667,2,0,3,1,0.003846153859965992,0.0038461539088584006,0.003846153872066702,0.003846153855553786,0.003846153921263545,0.0038461539168188267,0.003846153846630147,0.0038461538596663686,0.7746703716003276,0.0038461538461544266,0.1560988587205303,0.0038461538461544266,0.0038461538461544266,0.0038461538641501917,0.0038461538531747116,0.003846153848149775,0.003846153854242161,0.0038461538636754616,0.0038461538461544266,0.0038461539703082666
27,1, iphone 7 32gb name113 offer name54 name120 cod name127 emi name127, 10100130000 peace need urgent money,659,10,7,27324.167464114827,20000.0,5710751,27553.595887135343,20000,57614569,22500,30196.16393442623,5525898, iphone 7 32gb name113 offer name54 name120 cod name127 emi name127  10100130000 peace need urgent money,21,36,104,16,6.117647058823529,8,1,3,1,0.0026315789492454417,0.0026315789650998393,0.0026315789473691847,0.0026315789473691847,0.43764852232671,0.0026315789629184467,0.0026315789478811237,0.002631579060967214,0.002631578976048472,0.0026315789473691847,0.3983874077524686,0.11922722761295955,0.0026315789473691847,0.002631578954635948,0.0026315789473691847,0.0026315789473691847,0.0026315789485492963,0.0026315789477737417,0.0026315789473691847,0.0026315789631581104
28,1, name87 name0 x 256gb accessories great, looks brand new 101004800 1010020400 10x 10 months warranty instant 1010010200 ur used 10100102300 please click see profile check devices 1010011300 available 1010095300 card accepted pavit 1010023900 17 10100157400 road opp nike showroom near karachi sweets woodland store camp pune 411001,831,15,5,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, name87 name0 x 256gb accessories great  looks brand new 101004800 1010020400 10x 10 months warranty instant 1010010200 ur used 10100102300 please click see profile check devices 1010011300 available 1010095300 card accepted pavit 1010023900 17 10100157400 road opp nike showroom near karachi sweets woodland store camp pune 411001,40,291,331,47,6.895833333333333,15,6,10,1,0.0005813953511280779,0.06165349890422555,0.0005813953524431175,0.8028435245656979,0.0005813953641940012,0.000581395357953906,0.0005813953508516796,0.0005813953516560544,0.0005813953695063594,0.0005813953491255124,0.0908215823976052,0.000581395349997252,0.0005813953488374819,0.0005813953514643008,0.0005813953512236147,0.03537906848143203,0.0005813953489727021,0.0005813953509185825,0.0005813953500017431,0.0005813953527648625
29,1, apple latest model available best cost, kind samsung vivo oppo apple iphone model buyer interested buy mobile please call whatsapp us,418,1,3,28538.170616113744,21000.0,6021554,27553.595887135343,20000,57614569,22000,29899.824120603014,5950065, apple latest model available best cost  kind samsung vivo oppo apple iphone model buyer interested buy mobile please call whatsapp us,69,94,134,21,6.090909090909091,14,1,4,1,0.0019230769334735956,0.0019230769261689691,0.07879103090011991,0.001923076941792376,0.0019230769281510453,0.0019230769292104203,0.0019230769636855102,0.7015477940461591,0.1869688670901604,0.0019230769622057989,0.001923076955653172,0.001923076938742371,0.0019230769269351783,0.0019230769293280842,0.0019230769900875494,0.0019230769230777379,0.0019230769261934985,0.0019230769372418442,0.0019230769230777379,0.0019230769285355034
30,3, lg v40 thinq plus 128gb version blue color, urgent requried money,216,13,5,27056.220588235294,19999.5,14718584,11073.022222222222,7500,498286,13900,16674.916666666668,200099, lg v40 thinq plus 128gb version blue color  urgent requried money,44,22,66,11,5.5,7,1,1,0,0.004545454609653668,0.004545454545456233,0.004545454545456233,0.004545455871664897,0.004545454666405986,0.004545454713602792,0.004545454622966837,0.004545454562864743,0.5540929753184406,0.004545454545456233,0.0045454546234846935,0.09545454554055018,0.004545454545456233,0.18227065892600736,0.004545454565788753,0.0954545454282624,0.004545454718337237,0.004545454545456233,0.004545454545456233,0.004545454559232479
31,1, iphone name234 16gb awesome condition, brand 101005400 condition good 101005400 101006100 accessories available fully tested 1010052200 1010011300 offers available 1010095300 10100102200 accepted 1010011500 10100159300 1010083100 1723 rs kedari road babajan chowk opposite bhopla chowk near shivaji 1010023000 pune camp 01 call 10100159400 8oo 8oo,193,15,5,27056.220588235294,19999.5,14718584,27553.595887135343,20000,57614569,20900,28424.82364729459,14183987, iphone name234 16gb awesome condition  brand 101005400 condition good 101005400 101006100 accessories available fully tested 1010052200 1010011300 offers available 1010095300 10100102200 accepted 1010011500 10100159300 1010083100 1723 rs kedari road babajan chowk opposite bhopla chowk near shivaji 1010023000 pune camp 01 call 10100159400 8oo 8oo,51,309,348,44,7.733333333333333,15,2,6,1,0.0005882352955817626,0.0005882353000607817,0.0005882352977076214,0.000588235299199096,0.0005882352994712041,0.0005882352948247009,0.6476863507153685,0.0005882352974223541,0.0005882352973769015,0.0005882352943665378,0.0005882352957497761,0.0005882352945510406,0.0005882352941176806,0.0005882352976194034,0.0005882352982595631,0.0005882352979622203,0.0005882352943153264,0.0005882352977958205,0.0005882352941176806,0.34172541394413203
32,1, name0 8 plus 64gb, brandufit make phone call directly smart watchincluding answering dialupsim slotsupport make calls 101009900 smart watchwith smartwatch wrist receive make calls dictate text messages send friends colleagues call taxi browse plenty apps even track fitness activity without need even take smartphone 1010010000 1010010100 1010010200 delivery available,697,2,6,26910.384375,20000.0,8611323,27553.595887135343,20000,57614569,22000,28592.630508474576,8434826, name0 8 plus 64gb  brandufit make phone call directly smart watchincluding answering dialupsim slotsupport make calls 101009900 smart watchwith smartwatch wrist receive make calls dictate text messages send friends colleagues call taxi browse plenty apps even track fitness activity without need even take smartphone 1010010000 1010010100 1010010200 delivery available,14,350,369,49,7.38,19,11,7,4,0.0005494505528740431,0.0005494505498488156,0.0005494505505313354,0.0005494505502240138,0.0175634513050951,0.0005494505499950566,0.0005494505511922659,0.9725464387530298,0.0005494505561142789,0.0005494505494507604,0.0005494505521652107,0.000549450557880597,0.0005494505494507604,0.0005494505689566849,0.0005494505497936946,0.0005494505495669667,0.000549450549783808,0.0005494505536028374,0.0005494505494507604,0.0005494505509933172
