,Brand,Model_Info,Additional_Description,Locality,City,State,Price,locality_mean,locality_median,locality_sum,city_mean,city_median,city_sum,state_mean,state_median,state_sum,brand_mean,brand_median,brand_sum,statePrice_median,statePrice_mean,statePrice_sum,cityPrice_median,cityPrice_mean,cityPrice_sum,localityPrice_median,localityPrice_mean,localityPrice_sum,scPrice_median,scPrice_mean,scPrice_sum,Model_Infolen,Additional_Descriptionlen,text,char_count,word_count,word_density,noun_count,verb_count,adj_count,adv_count,pron_count,article_text,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,1, name54 name0 7 128gbname54 sealedcodemiwarrantyexchenge option, description,997,8,2,28900,33475.0,29200.0,133900,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,29200.0,33475.0,133900,18000.0,25613.621212121205,6761996,63,12, name54 name0 7 128gbname54 sealedcodemiwarrantyexchenge option  description,76,7,9.5,3,0,1,1,0, name54 name0 7 128gbname54 sealedcodemiwarrantyexchenge option  description,0.004545454558118004,0.7295899395532665,0.00454545457214707,0.00454545456230098,0.004545454546915662,0.18859187820752857,0.004545454553744539,0.004545454582864077,0.004545454622296417,0.004545454545454779,0.004545454605392214,0.004545454576915788,0.004545454545454779,0.004545454565224564,0.004545454545454779,0.004545454551810363,0.004545454545454779,0.004545454545454779,0.0045454546492006,0.0045454545650006626
11,1, phone xs 256 gb gold 1 month old bill box accesory, brand 101005400 excellent best quality,939,8,2,76000,33700.0,20000.0,168500,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,20000.0,33700.0,168500,18000.0,25613.621212121205,6761996,51,39, phone xs 256 gb gold 1 month old bill box accesory  brand 101005400 excellent best quality,91,16,5.352941176470588,6,2,4,1,0, phone xs 256 gb gold 1 month old bill box accesory  brand 101005400 excellent best quality,0.0020000000157112856,0.0020000000000006376,0.0020000000000006376,0.0020000000152701493,0.0020000000983723862,0.1665964052201964,0.002000000010111818,0.09339905330778203,0.0020000000410247574,0.00200000000281874,0.5219691206974858,0.002000000084024439,0.0020000000000006376,0.08635753644537196,0.0020000000000636874,0.002000000024837167,0.002000000006739395,0.0020000000007893374,0.1016778840125698,0.0020000000168289155
12,1, brand new iphone 6 32gb box packed, 1 month old assessories akg earphone 1010022600 charging,939,8,2,13700,33700.0,20000.0,168500,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,20000.0,33700.0,168500,18000.0,25613.621212121205,6761996,35,57, brand new iphone 6 32gb box packed  1 month old assessories akg earphone 1010022600 charging,93,15,5.8125,5,3,2,1,0, brand new iphone 6 32gb box packed  1 month old assessories akg earphone 1010022600 charging,0.18031837358095487,0.002777777777778787,0.002777777777778787,0.0027777777779147902,0.0027777777777787875,0.3177313324696058,0.002777777786322865,0.0027777778112909116,0.2608384397050246,0.002777777777778787,0.002777777831312766,0.19666740955975237,0.002777777777778787,0.0027777778086800894,0.002777777777778796,0.002777777818497594,0.002777777778612537,0.0027777778038993255,0.002777777819192275,0.002777777782266494
13,1, phone xr 64 gb bill box packed brand new fix price, excellent condition 101006100 101006200 accessories give 2 back 1010050800 101005400 101006400 10100800,939,8,2,43000,33700.0,20000.0,168500,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,20000.0,33700.0,168500,18000.0,25613.621212121205,6761996,51,104, phone xr 64 gb bill box packed brand new fix price  excellent condition 101006100 101006200 accessories give 2 back 1010050800 101005400 101006400 10100800,156,23,6.5,8,3,3,1,0, phone xr 64 gb bill box packed brand new fix price  excellent condition 101006100 101006200 accessories give 2 back 1010050800 101005400 101006400 10100800,0.0013513513588659736,0.001351351351754594,0.0013513513514059943,0.0013513513625582271,0.001351351351352043,0.32306071155991006,0.0013513513667419328,0.001351351381733447,0.0013513513852714686,0.001351351358561257,0.36278993390311315,0.0013513513891837451,0.00135135135571455,0.001351351357326127,0.0013513513516715788,0.0013513513593161714,0.1377578723086855,0.0013513513543445457,0.15476986043065918,0.0013513513618306034
14,1, name251 3 42 mm gps brand new bill box packed, galaxy watch accessories original bill additional covers also scratches dents perfect condition,939,8,2,20000,33700.0,20000.0,168500,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,20000.0,33700.0,168500,18000.0,25613.621212121205,6761996,46,96, name251 3 42 mm gps brand new bill box packed  galaxy watch accessories original bill additional covers also scratches dents perfect condition,143,22,6.217391304347826,11,2,5,2,0, name251 3 42 mm gps brand new bill box packed  galaxy watch accessories original bill additional covers also scratches dents perfect condition,0.0016129032365664615,0.0016129032277616307,0.0016129032260215712,0.0016129032395774232,0.0016129032260655209,0.1426109560959765,0.0016129032325980963,0.0016129032546745286,0.0016129032749402593,0.001612903236785694,0.0016129032502690689,0.8283567855851932,0.0016129032258067558,0.0016129032259304115,0.0016129032263966342,0.0016129032270491307,0.0016129032394669761,0.0016129032258067558,0.0016129033150003693,0.0016129032281129952
15,1, august sale new name87 iphone name234 64gb boxed new, 1010016400 condition without scratch 1010068000 1010050800 1010043100 accessories 101006200 19 months 1010024300,939,8,2,15800,33700.0,20000.0,168500,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,20000.0,33700.0,168500,18000.0,25613.621212121205,6761996,53,113, august sale new name87 iphone name234 64gb boxed new  1010016400 condition without scratch 1010068000 1010050800 1010043100 accessories 101006200 19 months 1010024300,167,21,7.590909090909091,6,1,3,2,0, august sale new name87 iphone name234 64gb boxed new  1010016400 condition without scratch 1010068000 1010050800 1010043100 accessories 101006200 19 months 1010024300,0.0018518518542360583,0.0018518518524010359,0.001851851851930085,0.0018518518577396621,0.0018518518518522945,0.0018518518984917587,0.0018518518590164997,0.001851851873247254,0.0018518518888424704,0.0018518518582075515,0.3198373469933458,0.001851851864439514,0.0018518518518522945,0.0018518518885842707,0.001851851852302237,0.001851851853465445,0.0018518518724989184,0.0018518518518522945,0.6468293194569616,0.0018518518687328195
16,1, apply phone, 7 days old 10100197400 1010014000 earphone 101008900 101006100,396,8,2,15999,15999.0,15999.0,15999,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,15999.0,15999.0,15999,18000.0,25613.621212121205,6761996,12,63, apply phone  7 days old 10100197400 1010014000 earphone 101008900 101006100,76,10,6.909090909090909,3,1,1,0,0, apply phone  7 days old 10100197400 1010014000 earphone 101008900 101006100,0.0055555555632564825,0.005555555555556401,0.005555555555556401,0.005555555555556401,0.005555555555556401,0.005555555575168968,0.0055555555712758576,0.005555555618545299,0.16268203412247106,0.005555555585499504,0.45349407620780935,0.005555555633508519,0.005555555596107125,0.005555555609107893,0.0055555555562661,0.00555555555764353,0.2893794448148151,0.005555555581539973,0.005555555607356957,0.005555555577402439
17,1, iphone name112 32gb name54 name120 name115 option cod name2594, phone 7 256 gb 1010016400 condition 15 years old,251,8,2,14900,44866.555555555555,30000.0,403799,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,30000.0,44866.555555555555,403799,18000.0,25613.621212121205,6761996,63,49, iphone name112 32gb name54 name120 name115 option cod name2594  phone 7 256 gb 1010016400 condition 15 years old,113,18,5.947368421052632,9,0,2,0,0, iphone name112 32gb name54 name120 name115 option cod name2594  phone 7 256 gb 1010016400 condition 15 years old,0.0016129032338705067,0.001612903260840554,0.0016129032258069664,0.0016129032261943267,0.001612903231366153,0.0016129032426914838,0.0016129032289223606,0.0016129032759033143,0.0016129032648291308,0.0016129032258069688,0.9693548385156842,0.0016129032315990116,0.0016129032258069664,0.0016129032343143203,0.0016129032260096732,0.0016129032263049172,0.001612903227022755,0.0016129032280018949,0.0016129032423019439,0.0016129032267227202
18,1, closing name269 name0 models name61 name102 delivery, 6gb ram 128gb rom 3 month old single problem accessories available 101001100 855 processor hdr 10 display 10100198100 refresh rate stereo speakers dolby atmos ultrasonic fingerprint sensor,251,8,2,17999,44866.555555555555,30000.0,403799,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,30000.0,44866.555555555555,403799,18000.0,25613.621212121205,6761996,53,189, closing name269 name0 models name61 name102 delivery  6gb ram 128gb rom 3 month old single problem accessories available 101001100 855 processor hdr 10 display 10100198100 refresh rate stereo speakers dolby atmos ultrasonic fingerprint sensor,243,34,6.942857142857143,15,3,9,0,0, closing name269 name0 models name61 name102 delivery  6gb ram 128gb rom 3 month old single problem accessories available 101001100 855 processor hdr 10 display 10100198100 refresh rate stereo speakers dolby atmos ultrasonic fingerprint sensor,0.39105719991513455,0.001315789473684962,0.0013157894745512212,0.0013157894796603739,0.0013157894773511375,0.001315789480811087,0.0013157894795453086,0.3498473469651167,0.08711957691498164,0.001315789473684962,0.15092324446377017,0.0013157895250717308,0.001315789473684962,0.0013157894897991042,0.0013157894745357006,0.0013157895257618895,0.0013157894748011554,0.0013157894753551926,0.0013157894795845803,0.001315789483113411
19,1, 3 month warranty name0 xs 64gb name103 like new, 101005400 brand packed box available black white colour,251,8,2,71000,44866.555555555555,30000.0,403799,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,30000.0,44866.555555555555,403799,18000.0,25613.621212121205,6761996,48,56, 3 month warranty name0 xs 64gb name103 like new  101005400 brand packed box available black white colour,105,17,5.833333333333333,7,2,4,0,0, 3 month warranty name0 xs 64gb name103 like new  101005400 brand packed box available black white colour,0.002000000014548359,0.0020000000000004944,0.0020000000012415594,0.002000000015822773,0.0020000000116110086,0.3772011024715582,0.002000000005994688,0.002000000025464475,0.2779160376914733,0.0020000000347372587,0.0020000000536208023,0.19537768157607968,0.0020000000000004944,0.002000000019985897,0.002000000003588313,0.06326945138483327,0.002000000006718415,0.002000000011069939,0.056235726661251866,0.0020000000103993177
20,1, maintained new, selling vivo 1010064600 vivo 1603 genuine buyers plz contact,251,8,2,15000,44866.555555555555,30000.0,403799,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,30000.0,44866.555555555555,403799,18000.0,25613.621212121205,6761996,15,61, maintained new  selling vivo 1010064600 vivo 1603 genuine buyers plz contact,77,11,6.416666666666667,5,2,2,0,0, maintained new  selling vivo 1010064600 vivo 1603 genuine buyers plz contact,0.004545454559243582,0.0045454546190547345,0.00454545454545508,0.00454545454545508,0.00454545458209685,0.004545454629076786,0.00454545454545508,0.004545454578476347,0.004545454590301873,0.6256854192133191,0.2924963982130191,0.004545454885445799,0.00454545454545508,0.004545454552403503,0.0045454545458682065,0.004545454557980221,0.004545454591910177,0.00454545454545508,0.004545454570340624,0.004545454584187771
21,1, iphone 11 name49 64 gb midnight green bill warranty, 2 months old warranty original accessories showroom conditionsellbarter,251,8,2,99900,44866.555555555555,30000.0,403799,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,30000.0,44866.555555555555,403799,18000.0,25613.621212121205,6761996,52,72, iphone 11 name49 64 gb midnight green bill warranty  2 months old warranty original accessories showroom conditionsellbarter,125,17,6.944444444444445,7,2,5,0,0, iphone 11 name49 64 gb midnight green bill warranty  2 months old warranty original accessories showroom conditionsellbarter,0.0020833333376505028,0.0020833333333339188,0.002083333333480889,0.0020833333504176976,0.2501599008970625,0.1385043673595473,0.0020833333975195686,0.0020833333449915723,0.11237434896224013,0.0020833333333339188,0.4656280492302097,0.0020833333613922665,0.0020833333333339188,0.002083333358250177,0.002083333333346319,0.0020833333754564703,0.0020833333339787138,0.0020833333333339188,0.002083333339864087,0.0020833333512563163
22,1, name0 11 name1848 64gb 2days used, 10100000 6 1010011900 grey 32 gb 10100168700 even scratch 101008100 skin packed original iphone earphones charger 101006200 bill available,251,8,2,60000,44866.555555555555,30000.0,403799,25613.621212121205,18000.0,6761996,25613.621212121205,18000.0,6761996,27553.595887135343,20000,57614569,20000,28035.884615384613,6560397,20000,28035.884615384613,6560397,30000.0,44866.555555555555,403799,18000.0,25613.621212121205,6761996,34,139, name0 11 name1848 64gb 2days used  10100000 6 1010011900 grey 32 gb 10100168700 even scratch 101008100 skin packed original iphone earphones charger 101006200 bill available,174,25,6.6923076923076925,6,4,3,2,0, name0 11 name1848 64gb 2days used  10100000 6 1010011900 grey 32 gb 10100168700 even scratch 101008100 skin packed original iphone earphones charger 101006200 bill available,0.001724137936497414,0.0017241379310350385,0.0017241379348652457,0.0017241379420378515,0.001724137941703597,0.11817135503413007,0.0017241379362028524,0.0017241379561556702,0.3672174507316469,0.0017241379538339725,0.0017241379743804998,0.0017241379580241007,0.0017241379310350385,0.44560024667207265,0.001724137940414276,0.0017241379318983186,0.041424740452604344,0.0017241379386200922,0.0017241379620725314,0.0017241379407695247
